Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,3.537390,3.903180,3.532350,3.748170,3.748170,11101300
2017-11-10,3.753250,3.838900,2.998100,3.198370,3.198370,9130380
2017-11-11,3.170350,3.372690,3.006580,3.298060,3.298060,6948770
2017-11-12,3.298350,3.298350,2.718780,2.875830,2.875830,7494210
2017-11-13,2.865890,3.272270,2.855020,3.219260,3.219260,6844240
2017-11-14,3.235090,3.705360,3.235090,3.612560,3.612560,11279900
2017-11-15,3.595610,3.825710,3.489020,3.731950,3.731950,11132600
2017-11-16,3.744720,3.754250,3.265940,3.311680,3.311680,9418140
2017-11-17,3.304530,3.567060,3.221930,3.356850,3.356850,7115310
2017-11-18,3.371990,3.525310,3.294390,3.500590,3.500590,6673990
2017-11-19,3.495550,3.713850,3.402150,3.459140,3.459140,9062750
2017-11-20,3.448690,3.541930,3.422000,3.479430,3.479430,6356620
2017-11-21,3.490000,3.880490,3.272860,3.460450,3.460450,10210100
2017-11-22,3.483870,3.751440,3.457600,3.733770,3.733770,8231210
2017-11-23,3.729760,4.269160,3.729760,3.995370,3.995370,18217100
2017-11-24,3.992340,4.270750,3.827680,4.250770,4.250770,12298500
2017-11-25,4.249910,4.912530,4.240530,4.790690,4.790690,21031200
2017-11-26,4.818930,4.833850,4.465620,4.556680,4.556680,16465900
2017-11-27,4.559770,5.385600,4.460140,5.375070,5.375070,21900500
2017-11-28,5.359140,6.471450,5.066510,6.471450,6.471450,41317100
2017-11-29,6.503800,6.718910,4.636440,4.820720,4.820720,42428800
2017-11-30,4.858080,5.764330,4.604590,5.357420,5.357420,22486300
2017-12-01,5.319280,5.717330,5.059220,5.654680,5.654680,14799500
2017-12-02,5.698890,6.023280,5.612560,5.910500,5.910500,14753200
2017-12-03,5.915720,6.519200,5.686520,6.123920,6.123920,18408000
2017-12-04,6.151170,7.494320,6.104940,7.484380,7.484380,30999400
2017-12-05,7.549920,7.954310,7.226080,7.461150,7.461150,41472400
2017-12-06,7.396580,8.021010,6.744550,7.560020,7.560020,47240700
2017-12-07,7.569090,10.881400,6.900700,8.838480,8.838480,165328992
2017-12-08,8.797070,10.004800,7.567980,9.021840,9.021840,67156200
2017-12-09,9.000380,10.256700,8.059170,9.157380,9.157380,40892300
2017-12-10,9.229650,9.824990,7.022320,9.199150,9.199150,49244800
2017-12-11,9.209740,11.412000,8.856530,10.734700,10.734700,67994096
2017-12-12,10.768000,10.954500,9.713840,10.163400,10.163400,57930500
2017-12-13,10.127500,10.251300,9.155270,9.538930,9.538930,35347700
2017-12-14,9.448820,10.037200,9.144190,9.782690,9.782690,38710200
2017-12-15,9.812170,9.949980,8.787270,9.888250,9.888250,37830600
2017-12-16,9.852120,10.868700,9.678610,10.807300,10.807300,40692300
2017-12-17,10.584000,11.759100,10.452200,11.255200,11.255200,58303400
2017-12-18,11.257500,14.000100,10.800800,12.668500,12.668500,139840992
2017-12-19,12.761500,13.317300,11.459600,11.992600,11.992600,74910096
2017-12-20,11.971800,12.034600,10.226600,11.188200,11.188200,52126800
2017-12-21,11.221000,14.265300,11.166100,12.925000,12.925000,120408000
2017-12-22,12.914200,13.163000,7.605930,9.924420,9.924420,57832900
2017-12-23,10.019800,16.040001,9.712810,13.240700,13.240700,111333000
2017-12-24,13.493900,15.542500,12.247100,14.288900,14.288900,98855000
2017-12-25,14.392400,16.537701,13.001700,15.301500,15.301500,79274800
2017-12-26,15.146600,16.118401,13.666300,14.921100,14.921100,87781696
2017-12-27,14.976600,14.976600,13.230100,13.843500,13.843500,47212900
2017-12-28,13.782500,14.653700,11.446200,14.222500,14.222500,61972200
2017-12-29,14.442300,15.888100,13.992000,15.147700,15.147700,45160700
2017-12-30,15.129700,15.129700,12.053500,13.003300,13.003300,33165200
2017-12-31,12.859800,14.317200,12.646400,14.029600,14.029600,27243700
2018-01-01,14.066300,16.730499,13.478200,15.696400,15.696400,75643600
2018-01-02,15.836800,16.614799,14.391500,16.079901,16.079901,63791100
2018-01-03,16.088301,17.254900,14.703900,16.956800,16.956800,50176600
2018-01-04,16.841801,17.244499,15.154400,16.062799,16.062799,58863100
2018-01-05,15.997000,16.197201,14.414500,15.185500,15.185500,58967300
2018-01-06,15.102100,16.819799,14.823900,16.187099,16.187099,40643800
2018-01-07,16.071800,17.855900,15.914800,17.050900,17.050900,39299000
2018-01-08,17.028000,22.655500,17.028000,21.748301,21.748301,167018000
2018-01-09,21.936100,21.936100,18.836100,19.534800,19.534800,66024900
2018-01-10,19.345900,19.628401,17.184999,19.240101,19.240101,38332900
2018-01-11,19.261801,19.395800,14.819300,16.093500,16.093500,41010200
2018-01-12,16.180000,20.004400,15.579400,18.692101,18.692101,39309600
2018-01-13,18.623699,20.353399,18.530899,19.957001,19.957001,29031000
2018-01-14,19.939100,20.164801,17.623600,19.933300,19.933300,29952500
2018-01-15,19.665899,22.195000,19.328699,20.807600,20.807600,136719008
2018-01-16,20.853399,20.853399,11.867500,14.938200,14.938200,82425800
2018-01-17,14.929300,15.631400,10.661100,14.736700,14.736700,55399600
2018-01-18,14.838300,16.199400,13.513700,14.585800,14.585800,45599200
2018-01-19,14.414800,15.940700,13.905900,14.840200,14.840200,36179600
2018-01-20,14.977100,16.459000,14.974800,16.098900,16.098900,56670600
2018-01-21,16.055901,16.055901,12.820400,13.289900,13.289900,34303600
2018-01-22,13.432100,14.057900,10.851900,11.726300,11.726300,32543500
2018-01-23,11.550700,13.291500,10.955500,12.460300,12.460300,39676300
2018-01-24,12.370700,13.021300,11.944700,12.636200,12.636200,23016500
2018-01-25,12.843200,13.138500,12.106000,12.684100,12.684100,18111100
2018-01-26,12.639900,14.133500,11.217700,13.371500,13.371500,55387300
2018-01-27,13.464000,15.387800,13.177300,14.418300,14.418300,117059000
2018-01-28,14.447800,15.164100,14.205700,14.642400,14.642400,34283400
2018-01-29,14.621600,14.900700,13.732200,14.818100,14.818100,29743800
2018-01-30,14.869700,14.869700,11.761200,11.975000,11.975000,25695100
2018-01-31,11.985500,12.783300,11.121700,12.292600,12.292600,25649400
2018-02-01,12.360900,12.872900,9.500470,10.149900,10.149900,23587600
2018-02-02,10.098400,10.098400,7.157960,9.333040,9.333040,25720900
2018-02-03,9.400400,10.188100,8.338830,9.658500,9.658500,11740300
2018-02-04,9.657920,9.788550,7.426160,7.988320,7.988320,14448100
2018-02-05,7.935670,8.148320,5.630030,6.088620,6.088620,14262200
2018-02-06,6.085820,7.124140,4.747550,6.862590,6.862590,17572200
2018-02-07,6.833110,7.530950,6.148640,6.488400,6.488400,13130400
2018-02-08,6.422290,7.358190,6.422290,7.347300,7.347300,12229100
2018-02-09,7.306470,8.224260,6.953890,8.210140,8.210140,12699200
2018-02-10,8.261010,8.859360,7.188100,7.857580,7.857580,20070700
2018-02-11,7.841590,7.841590,6.609240,6.992040,6.992040,9233680
2018-02-12,7.033280,7.983510,7.033280,7.902980,7.902980,10176500
2018-02-13,7.929820,8.243500,7.551520,7.953910,7.953910,17510200
2018-02-14,7.905880,9.742200,7.905880,9.358090,9.358090,47682600
2018-02-15,9.259360,9.763580,9.083060,9.544450,9.544450,23848900
2018-02-16,9.500510,9.791580,8.998700,9.558600,9.558600,14430300
2018-02-17,9.529530,9.948400,9.423790,9.759100,9.759100,19415600
2018-02-18,9.757490,9.776690,8.824480,9.264400,9.264400,14139400
2018-02-19,9.256190,10.177900,9.097360,9.950270,9.950270,22415800
2018-02-20,9.913420,10.174500,9.021800,9.129780,9.129780,21055000
2018-02-21,9.069250,9.118090,7.920260,8.245830,8.245830,18825400
2018-02-22,8.230860,8.511720,7.144720,7.265350,7.265350,11941200
2018-02-23,7.235420,8.132090,6.894890,7.649460,7.649460,9438520
2018-02-24,7.653360,8.005150,7.039670,7.365350,7.365350,11802500
2018-02-25,7.351530,7.630650,7.130730,7.381930,7.381930,7811670
2018-02-26,7.419780,7.800780,7.005000,7.602740,7.602740,8441520
2018-02-27,7.593330,7.943520,7.448850,7.800360,7.800360,6434710
2018-02-28,7.801630,7.975190,7.353900,7.353900,7.353900,7101400
2018-03-01,7.378700,7.651660,7.026710,7.600820,7.600820,8010730
2018-03-02,7.574190,8.211990,7.442710,8.042650,8.042650,14455900
2018-03-03,8.017250,8.976470,8.017250,8.266170,8.266170,23331300
2018-03-04,8.224420,8.368540,7.899350,8.320600,8.320600,7421910
2018-03-05,8.329270,8.454390,8.082280,8.129980,8.129980,8337660
2018-03-06,8.098650,8.098650,7.141540,7.343260,7.343260,9876510
2018-03-07,7.335860,7.521560,6.056250,6.205150,6.205150,12706000
2018-03-08,6.205820,6.550170,5.756670,5.821080,5.821080,7105440
2018-03-09,5.781350,5.840010,4.971160,5.695910,5.695910,8574140
2018-03-10,5.708160,5.941600,5.283100,5.357590,5.357590,4855590
2018-03-11,5.336680,5.876620,5.097530,5.846440,5.846440,3641180
2018-03-12,5.830120,6.028700,5.331380,5.466930,5.466930,4488550
2018-03-13,5.442710,5.681660,5.253670,5.440480,5.440480,4402760
2018-03-14,5.425770,5.564260,4.635090,4.818750,4.818750,5728080
2018-03-15,4.806310,4.852980,4.247560,4.757340,4.757340,7083840
2018-03-16,4.737360,4.806730,4.475430,4.608410,4.608410,5029010
2018-03-17,4.626370,4.626370,4.007920,4.074950,4.074950,4753190
2018-03-18,4.077220,4.447320,3.433280,4.349050,4.349050,9559220
2018-03-19,4.345890,4.859170,4.289420,4.859170,4.859170,9337520
2018-03-20,4.901300,5.281540,4.591780,5.152840,5.152840,9210600
2018-03-21,5.165360,5.641190,5.113780,5.353660,5.353660,14418600
2018-03-22,5.342710,5.544480,4.858060,5.152640,5.152640,9074160
2018-03-23,5.167430,5.167430,4.807610,5.050160,5.050160,7941910
2018-03-24,5.146490,5.534070,5.091220,5.210840,5.210840,11120900
2018-03-25,5.142990,5.523040,4.994280,5.427230,5.427230,8719140
2018-03-26,5.375720,5.449200,4.583330,4.908160,4.908160,10258000
2018-03-27,4.881900,4.883260,4.395920,4.397210,4.397210,7069330
2018-03-28,4.402670,4.798290,4.368170,4.576950,4.576950,11196700
2018-03-29,4.588680,4.596770,3.665730,3.871970,3.871970,7706080
2018-03-30,3.867750,3.927880,3.548970,3.654520,3.654520,5089410
2018-03-31,3.655150,3.835510,3.637740,3.714850,3.714850,4169080
2018-04-01,3.714570,3.758010,3.265960,3.379630,3.379630,5151710
