Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,0.109579,0.169566,0.109215,0.146803,0.146803,353097
2017-11-10,0.146282,0.149090,0.114946,0.122729,0.122729,162878
2017-11-11,0.122381,0.129153,0.118634,0.124645,0.124645,96547
2017-11-12,0.127902,0.139237,0.113485,0.121887,0.121887,160245
2017-11-13,0.122060,0.135207,0.116433,0.129536,0.129536,123365
2017-11-14,0.129806,0.145034,0.129717,0.137877,0.137877,116250
2017-11-15,0.141268,0.150958,0.132672,0.149635,0.149635,360729
2017-11-16,0.151370,0.166313,0.139970,0.164837,0.164837,189183
2017-11-17,0.164556,0.167957,0.145933,0.151518,0.151518,250849
2017-11-18,0.150948,0.153875,0.142593,0.150465,0.150465,150746
2017-11-19,0.150241,0.152617,0.140093,0.148427,0.148427,159254
2017-11-20,0.148285,0.155736,0.144541,0.150265,0.150265,167063
2017-11-21,0.150269,0.151967,0.137269,0.140725,0.140725,143897
2017-11-22,0.140835,0.152244,0.135860,0.148447,0.148447,156069
2017-11-23,0.148084,0.157111,0.145017,0.150802,0.150802,195532
2017-11-24,0.150462,0.158864,0.147840,0.158152,0.158152,198687
2017-11-25,0.159008,0.172993,0.154246,0.169642,0.169642,219523
2017-11-26,0.171272,0.178984,0.167597,0.174298,0.174298,226182
2017-11-27,0.174378,0.183595,0.171526,0.177910,0.177910,276275
2017-11-28,0.178333,0.244388,0.177172,0.225527,0.225527,467912
2017-11-29,0.225325,0.236916,0.182315,0.194790,0.194790,278909
2017-11-30,0.197750,0.215034,0.171832,0.207305,0.207305,285874
2017-12-01,0.206863,0.235074,0.189823,0.229322,0.229322,422073
2017-12-02,0.229121,0.246531,0.225162,0.237844,0.237844,221284
2017-12-03,0.240017,0.324988,0.233868,0.293032,0.293032,448045
2017-12-04,0.295128,0.421154,0.293229,0.374020,0.374020,1076690
2017-12-05,0.374451,0.398754,0.320137,0.387276,0.387276,683363
2017-12-06,0.363205,0.766699,0.360624,0.631483,0.631483,3341920
2017-12-07,0.651213,0.755526,0.552033,0.639642,0.639642,2527980
2017-12-08,0.633880,0.677536,0.538261,0.661267,0.661267,1262850
2017-12-09,0.668080,0.812502,0.639132,0.809080,0.809080,1597400
2017-12-10,0.820143,1.053040,0.723130,0.922739,0.922739,4313070
2017-12-11,0.869116,1.211870,0.869116,1.199150,1.199150,2943420
2017-12-12,1.203280,1.857130,1.187100,1.631960,1.631960,6865940
2017-12-13,1.633330,2.100540,1.547930,2.100540,2.100540,5686990
2017-12-14,2.099010,4.018740,2.007870,2.835590,2.835590,8719500
2017-12-15,2.839170,2.931900,2.061430,2.639860,2.639860,5233780
2017-12-16,2.635190,2.763440,1.566800,2.479630,2.479630,6144900
2017-12-17,2.483820,2.511530,1.628480,2.091620,2.091620,5157020
2017-12-18,2.086340,2.837150,1.881700,2.833950,2.833950,4372990
2017-12-19,2.789270,3.662350,2.683210,3.442450,3.442450,9969490
2017-12-20,3.441290,4.038110,3.022220,4.038110,4.038110,8339300
2017-12-21,4.033310,5.438730,4.019100,4.934090,4.934090,15051400
2017-12-22,4.977370,5.232610,2.947890,4.349710,4.349710,8725690
2017-12-23,4.412490,4.803570,4.029880,4.519340,4.519340,5990190
2017-12-24,4.568720,4.769600,4.144380,4.732240,4.732240,5428590
2017-12-25,4.774600,6.631410,4.754380,6.520280,6.520280,12561700
2017-12-26,6.284780,9.046830,6.284780,9.046830,9.046830,24968500
2017-12-27,9.097600,10.976900,8.161810,10.695300,10.695300,27586700
2017-12-28,10.659700,13.960900,9.849940,11.622800,11.622800,29875100
2017-12-29,13.084800,17.350700,10.773800,13.378200,13.378200,56887500
2017-12-30,13.480500,14.467000,9.280820,12.137900,12.137900,25575000
2017-12-31,12.034900,21.657801,11.930500,21.657801,21.657801,42716300
2018-01-01,21.803200,29.590500,20.162001,29.569000,29.569000,55211700
2018-01-02,29.654900,37.621201,26.159700,33.702301,33.702301,103062000
